"","ROI"
"12902",28568.2186904745
"12903",36299.3220573431
"12904",34898.4422782394
"12905",60874.6665211724
"12906",108235.026695968
"12907",39066.4210798689
"12908",56250.3635173704
"12909",39263.6548251531
"12910",16499.8646095235
"12911",32781.4641734734
"12912",36527.0896385857
"12913",17306.2277447578
"12914",16335.0073079783
"12915",16884.7392163037
"12916",27707.1245641382
"12917",71027.8256756818
"12918",52235.473953596
"12919",22037.4753607295
"12920",46620.1391226789
"12921",51225.9983998627
"12922",28998.3029111446
"12923",26630.5023843511
"12924",33407.9510044599
"12925",37855.7102544239
"12926",36849.348526128
"12927",18696.1688617413
"12928",16091.6154500582
"12929",56663.2481723302
"12930",36729.8637416014
"12931",38998.5245939786
"12932",42222.1468305551
"12933",14947.5861953137
"12934",14851.3818934094
"12935",32837.0977989613
"12936",46718.1111239465
"12937",19996.5674151682
"12938",9259.35638717518
"12939",25904.303823652
"12940",24376.5931088582
"12941",35431.8184063485
"12942",41018.9981370225
"12943",41814.6065349858
"12944",34433.3634832461
"12945",47335.4313760129
"12946",41043.1885022356
"12947",28395.3837100462
"12948",43710.8972664822
"12949",NA
"12950",55939.7693680634
"12951",31808.3707275097
"12952",29539.816605147
"12953",54747.4202802581
"12954",49943.0524415134
"12955",49126.0767929086
"12956",56915.7169555426
"12957",141150.864670738
"12958",38356.7722222932
"12959",48900.1151291405
"12960",64317.6366647463
"12961",14464.8150172445
"12962",90874.6844735714
"12963",22802.8473265906
"12964",36521.8412073306
"12965",41442.551528966
"12966",40261.4765142384
"12967",35311.9584578151
"12968",73892.3718260452
"12969",25940.5016565351
"12970",61996.4510458051
"12971",16461.1525359814
"12972",17128.5365288416
"12973",38191.5475535614
"12974",37750.5410594637
"12975",61629.9538445983
"12976",19781.5437014394
"12977",17080.102073167
"12978",69407.3997296563
"12979",33729.2157917767
"12980",33975.5944798704
"12981",16436.0115185641
"12982",25428.372054958
"12983",84903.0972211185
"12984",37254.1196429986
"12985",125724.988478393
"12986",16573.7020455792
"12987",45681.0604615558
"12988",41765.5260366095
"12989",93222.1234979673
"12990",28841.449705099
"12991",20382.7073393923
"12992",67005.3508503777
"12993",81042.992567746
"12994",16399.2061460554
"12995",60267.5043614341
"12996",62473.3288160551
"12997",95168.0136967738
"12998",39342.9109509371
"12999",33596.0530200263
"13000",14511.2618275181
"13001",36085.0335586444
"13002",40317.1553089993
"13003",121424.512301521
"13004",59216.640698393
"13005",34332.7964367857
"13006",16796.2283305577
"13007",28111.6617805015
"13008",21015.9765136237
"13009",40350.555597211
"13010",54561.3660363212
"13011",42127.4210311105
"13012",102304.340383633
"13013",28959.7894584492
"13014",56717.791261386
"13015",35344.1995514864
"13016",58999.5519526941
"13017",38939.6641532455
"13018",26356.18051027
"13019",39436.1435726886
"13020",30431.0449692186
"13021",16119.7394813613
"13022",12299.6529148104
"13023",67356.3133520826
"13024",75471.8164822955
"13025",188892.560757148
"13026",64719.9386569298
"13027",7681.64452485545
"13028",59335.3126536121
"13029",51893.156054123
"13030",42368.6794505751
"13031",49903.4977119375
"13032",17729.5834149943
"13033",65980.3366638525
"13034",88774.2410006953
"13035",62132.762308228
"13036",34541.2398343436
"13037",39031.9204913892
"13038",38430.8588239823
"13039",98491.0311398802
"13040",18029.1515970656
"13041",45273.1664184664
"13042",23840.9464892037
"13043",29349.3395795058
"13044",81365.5160743473
"13045",52781.8171786427
"13046",28568.7695848846
"13047",65148.2429991683
"13048",17115.5504711413
"13049",56812.3549891084
"13050",76779.0565012478
"13051",69296.4566778609
"13052",43404.4260148874
"13053",38851.5118625406
"13054",40914.2606657736
"13055",50565.6482492731
"13056",33269.5459086611
"13057",35300.5635008102
"13058",28618.491895664
"13059",41666.4236493161
"13060",16900.1082243375
"13061",43928.5561895161
"13062",20045.9371607756
"13063",122241.241920271
"13064",53076.4343655744
"13065",22321.130803543
"13066",16869.0649787571
"13067",21951.3189034507
"13068",19724.7575504574
"13069",23636.545749001
"13070",37268.9056616083
"13071",40833.2777133456
"13072",45477.0607516496
"13073",12137.6239389908
"13074",19812.9599607615
"13075",63422.9299170466
"13076",15586.7342900603
"13077",59478.2470372409
"13078",45636.9658229083
"13079",56985.3439834038
"13080",25470.3145385005
"13081",16990.4002572449
"13082",59334.2915934743
"13083",19454.5037782258
"13084",68381.7009576494
"13085",43697.4884196152
"13086",35230.6913408435
"13087",18405.4849408267
"13088",32216.1167037245
"13089",53245.4164236497
"13090",11606.1921818405
"13091",12094.337200248
"13092",11914.6598745687
"13093",9634.70931553711
"13094",27668.5814848768
"13095",36155.8832749293
"13096",26195.4037545926
"13097",20601.588704346
"13098",38214.520971339
"13099",92698.41889476
"13100",16791.0389492858
"13101",59395.2834716864
"13102",90769.6479845487
"13103",41234.0439724109
"13104",15798.3319474758
"13105",25177.8966513989
"13106",93063.9689636905
"13107",16772.4787410165
"13108",17689.5714689435
"13109",15638.394602718
"13110",27858.0204775272
"13111",242635.998891244
"13112",82877.9695579983
"13113",16450.2733135738
"13114",21731.9548019244
"13115",20888.2657358551
"13116",19343.5607859686
"13117",30622.0284982616
"13118",48072.4374178071
"13119",16718.1699598654
"13120",38975.4025959719
"13121",35338.2444321
"13122",225892.138361238
"13123",18137.3053080152
"13124",13812.2718569518
"13125",127220.454784882
"13126",136376.640733386
"13127",16975.8268982416
"13128",43801.4634364702
"13129",76813.6986201617
"13130",42878.9146467213
"13131",35346.2357851849
"13132",15607.1803258486
"13133",35273.2728003114
"13134",48990.0678119577
"13135",11089.4188521757
"13136",44199.1712815127
"13137",51436.1483811238
"13138",66631.8659483467
"13139",44640.5537187894
"13140",14605.5468728116
"13141",41824.3824840269
"13142",38766.2509242611
"13143",18144.3980355878
"13144",58805.5680922736
"13145",28336.3199270816
"13146",45172.6783366875
"13147",93065.3340759146
"13148",76974.7569217764
"13149",35813.9058248397
"13150",53472.0179923026
"13151",18479.8676354769
"13152",18793.2976449221
"13153",20028.2292089988
"13154",18099.1990358811
"13155",22458.0072073479
"13156",38769.0142565373
"13157",33063.2530245293
"13158",55826.6164976232
"13159",51987.2983941063
"13160",27613.9542517703
"13161",24000.8808097149
"13162",24987.6659030932
"13163",156605.819691529
"13164",104592.914684693
"13165",119949.540402875
"13166",204694.455818106
"13167",44991.4230574322
"13168",73601.6043261759
"13169",64059.7044883096
"13170",61178.0774563016
"13171",139548.078918774
"13172",57407.8167458906
"13173",55021.4515914878
"13174",100530.368893865
"13175",21815.336019579
"13176",39017.279556453
"13177",50438.0661040956
"13178",18452.8607301925
"13179",29873.6710435343
"13180",49968.9063154555
"13181",133661.533898994
"13182",56837.5376449867
"13183",71915.3591117535
"13184",37102.0347574877
"13185",32946.8115478506
"13186",52932.9781177722
"13187",25039.732484155
"13188",73605.7108223758
"13189",33400.3982196438
"13190",30331.3315960708
"13191",48724.4027809229
"13192",38445.6037473962
"13193",48406.6803327554
"13194",66957.187244392
"13195",54046.1167594418
"13196",89757.1742884003
"13197",31443.8748026256
"13198",69850.5860346269
"13199",72179.284607012
"13200",71187.1410571321
"13201",18937.6340473796
"13202",225243.255276585
"13203",29007.1219761998
"13204",66227.1290354637
"13205",25906.2786464395
"13206",41823.8827589778
"13207",159524.939969369
"13208",69151.5975346472
"13209",51420.0731022027
"13210",21691.0825922992
"13211",43897.242209286
"13212",111323.699833804
"13213",154282.871047368
"13214",33610.5594774215
"13215",15620.0433692132
"13216",24270.1729865498
"13217",44424.1313302999
"13218",52544.2915449427
"13219",50588.117301639
"13220",128132.154943881
"13221",18418.1027185993
"13222",29522.475866269
"13223",71594.2273935195
"13224",267472.532114264
"13225",19121.6153723161
"13226",19230.2646249773
"13227",58375.5212144108
"13228",39941.9071538259
"13229",32979.9317377637
"13230",30011.5655334714
"13231",61143.4057670569
"13232",21233.3009106003
"13233",74545.2985388662
"13234",57316.7153934385
"13235",59827.9234638165
"13236",15194.9607765019
"13237",26152.2975410087
"13238",71244.4642145073
"13239",13497.7683138555
"13240",15383.8088147892
"13241",9459.49013826203
"13242",54386.5931008378
"13243",129025.877562115
"13244",52642.4462102472
"13245",53656.509707942
"13246",82175.4610354692
"13247",18629.4921869243
"13248",46038.9388717787
"13249",80481.4999506635
"13250",103838.523086733
"13251",51050.0299950704
"13252",71385.149626986
"13253",38876.85132536
"13254",147045.876365543
"13255",65240.3443911269
"13256",35185.5323708323
"13257",15112.6438189339
"13258",67346.2138322077
"13259",52493.8350544369
"13260",17480.6878399647
"13261",28347.4957768795
"13262",18560.7570967494
"13263",34458.0354757652
"13264",60086.4330549369
"13265",10289.749638976
"13266",52335.335700702
"13267",27606.970850998
"13268",16713.8926609077
"13269",84618.4622714199
"13270",17688.5226943327
"13271",70438.3207371695
"13272",18801.5405663299
"13273",28526.1810346562
"13274",45325.2534776957
"13275",38900.1332422327
"13276",52439.332682167
"13277",57180.1051306246
"13278",54712.1068025007
"13279",41162.5930036374
"13280",43479.4170606556
"13281",49529.5977085913
"13282",47974.1249473011
"13283",58141.8910834584
"13284",67216.8411877178
"13285",52901.0827459291
"13286",39361.675896162
"13287",14308.7160892978
"13288",39329.1069661267
"13289",38891.8200517539
"13290",60162.500109637
"13291",15412.0749374866
"13292",67650.0642658867
"13293",16168.219580351
"13294",17339.4701961237
"13295",42144.9625518848
"13296",23348.6313197328
"13297",100652.157434005
"13298",57140.6914809946
"13299",34479.4362902088
"13300",242342.275351375
"13301",18276.4288655615
"13302",131976.059463304
"13303",40400.8902486369
"13304",76188.0544783844
"13305",59057.1830699259
"13306",29829.8643676382
"13307",112364.332862261
"13308",44530.9349587203
"13309",48359.5131672362
"13310",53342.8797355987
"13311",35560.0378380118
"13312",52871.4625807995
"13313",53138.5041634361
"13314",102044.722718478
"13315",37606.9721591487
"13316",68400.9985122385
"13317",68397.4336470758
"13318",71073.6325054243
"13319",18261.4012424692
"13320",93002.1439470954
"13321",94805.9941761896
"13322",134974.413276119
"13323",17571.5561683482
"13324",55780.5173321859
"13325",13590.4388174204
"13326",43887.6078136778
"13327",248155.431898871
"13328",18227.0877799933
"13329",17174.5624954695
"13330",57936.9066839976
"13331",197944.708587655
"13332",24146.91863264
"13333",22753.5679469893
"13334",33944.2767026459
"13335",74827.3403869893
"13336",47186.7523501228
"13337",52802.0716553028
"13338",54737.7971712235
"13339",73570.8232300488
"13340",25491.2144000874
"13341",22523.0907979566
"13342",46501.1303219312
"13343",14236.3676242233
"13344",97636.4308240069
"13345",62504.0955650447
"13346",33532.8964348382
"13347",40537.2504648649
"13348",27495.2649597721
"13349",27228.5998130022
"13350",30164.5452259737
"13351",51628.4786848283
"13352",44080.6135692038
"13353",74139.6601274649
"13354",31150.4908880486
"13355",65813.554296518
"13356",37457.4158547823
"13357",111782.559538276
"13358",13130.2677337938
"13359",29633.3599090729
"13360",85039.930718391
"13361",15236.6262839415
"13362",68146.1530721724
"13363",14749.1125127422
"13364",10366.503320367
"13365",14925.6556593463
"13366",44832.61515749
"13367",24049.3430252194
"13368",94510.373905771
"13369",45058.6379324244
"13370",17022.3148703956
"13371",46913.1949678945
"13372",20247.872549008
"13373",94930.0140428285
"13374",38412.6390168056
"13375",17824.2651563393
"13376",42194.2116466058
"13377",105425.816726183
"13378",25016.3758273191
"13379",36469.9988548843
"13380",132941.600703694
"13381",64479.7425104459
"13382",104811.937958776
"13383",32588.92219956
"13384",110974.975332726
"13385",47736.2215982912
"13386",115552.853323002
"13387",64548.2147562515
"13388",37555.1464420497
"13389",37262.090068629
"13390",50797.4366103346
"13391",57107.6260958734
"13392",18917.1630876954
"13393",16793.8340936203
"13394",13035.5715340325
"13395",51045.1928413947
"13396",49099.0274931152
"13397",24270.176589688
"13398",17723.4528793165
"13399",58905.5315767253
"13400",288703.046282501
"13401",39862.6032828064
"13402",42561.2184833411
"13403",25939.2417676683
"13404",35160.85762345
"13405",41431.5682764502
"13406",15404.3708626103
"13407",27953.3269249155
"13408",30819.3948547164
"13409",54470.3413048424
"13410",42691.0933177047
"13411",32303.9829344033
"13412",92972.461629807
"13413",28254.6572223692
"13414",17748.4695154716
"13415",48085.4433012796
"13416",59125.2217726796
"13417",78045.1962497375
"13418",24315.8348561107
"13419",55942.4376807044
"13420",30172.7478746258
"13421",27699.8342297528
"13422",45343.5176064438
"13423",19881.9708267716
"13424",20262.0637276259
"13425",13508.5949791518
"13426",40365.3667221154
"13427",NA
"13428",32272.1439293821
"13429",24027.6345414316
"13430",30264.0193437692
"13431",NA
"13432",13360.0424830206
"13433",9885.48828162167
"13434",NA
"13435",25213.8384681907
"13436",29880.9843648077
"13437",NA
"13438",37484.8437800114
"13439",19140.2052718041
"13440",41242.2101834869
"13441",NA
"13442",31101.0785696466
"13443",25423.5565954877
"13444",24555.4782926847
"13445",32025.2448614124
"13446",32019.711887258
"13447",27968.7126666303
"13448",41100.3822967119
"13449",11193.2792000055
"13450",20301.8373956568
"13451",28822.1188664865
"13452",69847.8652806714
"13453",26260.9444338062
"13454",NA
"13455",38480.8668276971
"13456",19980.2787697106
"13457",7164.34250144943
"13458",29688.8109039176
"13459",32231.904376124
"13460",NA
"13461",21158.9931662161
"13462",14304.0113511093
"13463",32003.0556710368
"13464",34542.4163781787
"13465",16877.7132029435
"13466",32622.1478633193
"13467",NA
"13468",13921.8645879089
"13469",18297.4934535877
"13470",NA
"13471",31184.1601505154
"13472",NA
"13473",50672.0163817754
"13474",26431.3548189586
"13475",11315.5586945323
"13476",28334.1173111314
"13477",NA
"13478",21550.7355124706
"13479",39185.9879433668
"13480",19945.2249199705
"13481",14512.5351275839
"13482",33115.2792353897
"13483",24912.0458857119
"13484",24913.4717674719
"13485",26206.2412740898
"13486",27351.1909860472
"13487",13459.7134320441
"13488",11054.2904917401
"13489",NA
"13490",36034.1337874985
"13491",16821.9334262087
"13492",20493.3772034526
"13493",50296.9106203091
"13494",20220.4787277242
"13495",19349.7397417923
"13496",50550.7270301981
"13497",30519.560827192
"13498",24575.0218692377
"13499",28711.9189170326
"13500",101395.157602574
"13501",42528.3908766084
"13502",17416.2303338069
"13503",25226.2686473062
"13504",45077.7171389609
"13505",39779.4127194625
"13506",NA
"13507",24114.691425323
