"","X","sale_price","size","Address","Cities","Postal.Code","State","lon","lat","Full.Address","sqft","bath","bed","psf","Predicted.Occupancy.per.yr","ROI"
"11016",11016,359000,"4bd2ba2,609 sqft","700 Pontiac Ave","Cranston",2910,"RI",-71.439894,41.7671629,"700 pontiac ave, cranston, ri 02910, usa",2609,2,4,137.6,233.044263,0.128617929346235
"11017",11017,319000,"4bd2ba1,512 sqft","72 Mercy St","Providence",2909,"RI",-71.458449,41.8106302,"72 mercy st, providence, ri 02909, usa",1512,2,4,210.98,203.7854205,0.0807932076841765
"11018",11018,929000,"3bd3ba1,549 sqft","54 Callender Ave","Newport",2840,"RI",-71.3128592,41.4946184,"54 callender ave, newport, ri 02840, usa",1549,3,3,599.74,198.1114578,0.049079659011371
"11019",11019,159000,"2bd2ba1,900 sqft","245-87 Manton St","Pawtucket",2861,"RI",-71.3460204,41.8652549,"245 manton st, pawtucket, ri 02861, usa",1900,2,2,83.68,202.9384389,NA
"11020",11020,299900,"3bd1ba1,343 sqft","27 Biltmore Ave","Providence",2908,"RI",-71.4378584,41.8336815,"27 biltmore ave, providence, ri 02908, usa",1343,1,3,223.31,218.6643436,0.0795049165142594
"11021",11021,325000,"2bd3ba1,378 sqft","2970 Mendon Rd","Cumberland",2864,"RI",-71.4528023,41.9668277,"2970 mendon rd, cumberland, ri 02864, usa",1378,3,2,235.85,203.9031944,NA
"11022",11022,332000,"4bd1ba1,700 sqft","60 Aetna St","Cranston",2910,"RI",-71.4426886,41.7864334,"60 aetna st, cranston, ri 02910, usa",1700,1,4,195.29,235.2586669,0.141060718768986
"11023",11023,5200000,"3bd2ba2,633 sqft (on 4.70 acres)","1262 Grace Cove Rd","Block island",2807,"RI",-71.5992158,41.183407,"1262 grace cove rd, new shoreham, ri 02807, usa",2633,2,3,1974.93,209.8337304,NA
"11024",11024,355000,"3bd2ba2,080 sqft","27 Corrente Ct","Pawtucket",2861,"RI",-71.3599613,41.8694491,"27 corrente ct, pawtucket, ri 02861, usa",2080,2,3,170.67,191.7924409,0.0940053090777245
"11025",11025,375000,"4bd2ba2,015 sqft","44 Emanuel St","North providence",2911,"RI",-71.4743914,41.8459551,"44 emanuel st, north providence, ri 02911, usa",2015,2,4,186.1,197.5525345,0.0821818543711003
"11026",11026,849999,"6bd2ba2,800 sqft","132-134 Maple Ave","Middletown",2842,"RI",-71.305836,41.515934,"132 maple ave, middletown, ri 02842, usa",2800,2,6,303.57,240.6326145,0.121210908645801
"11027",11027,245500,"2bd2ba1,536 sqft","4 Iris Ln","North providence",2911,"RI",-71.474194,41.8409509,"4 iris ln, north providence, ri 02911, usa",1536,2,2,159.83,155.2829049,0.0774833232183605
"11028",11028,399900,"3bd2ba1,818 sqft (on 0.80 acres)","97 Ashaway Rd","Westerly",2891,"RI",-71.8065668,41.3927932,"97 ashaway rd, westerly, ri 02891, usa",1818,2,3,219.97,231.546638,NA
"11029",11029,484000,"2bd2ba2,040 sqft","15 Olney St","Providence",2904,"RI",-71.4087504,41.8349938,"15 olney st, north providence, ri 02904, usa",2040,2,2,237.25,162.2332609,0.0500503868739147
"11030",11030,299900,"2bd1ba1,400 sqft (on 3.10 acres)","18 Twin Brook Ln","Coventry",2816,"RI",-71.6549825,41.6597463,"18 twin brook ln, coventry, ri 02816, usa",1400,1,2,214.21,167.8735706,NA
"11031",11031,430000,"3bd2ba1,816 sqft (on 3.44 acres)","87 Quaker Ln","Scituate",2857,"RI",-71.6201236,41.8449705,"87 quaker ln, scituate, ri 02857, usa",1816,2,3,236.78,223.1890364,NA
"11032",11032,824900,"3bd4ba3,200 sqft","130 Sanctuary Dr","East greenwich",2818,"RI",-71.483059,41.658368,"130 sanctuary dr, east greenwich, ri 02818, usa",3200,4,3,257.78,195.025509,NA
"11033",11033,869900,"4bd3ba3,200 sqft (on 1.03 acres)","5 Big River Rd","Coventry",2816,"RI",-71.6325988,41.6811715,"5 big river rd, coventry, ri 02816, usa",3200,3,4,271.84,189.6430749,NA
"11034",11034,369000,"4bd2ba1,800 sqft","12 Victoria Mount St","Johnston",2919,"RI",-71.4885825,41.7948876,"12 victoria mount st, johnston, ri 02919, usa",1800,2,4,205,220.30875,0.0580325487814929
"11035",11035,319900,"3bd2ba1,416 sqft","7 Sampson Ave","North providence",2911,"RI",-71.4694291,41.8532716,"7 sampson ave, north providence, ri 02911, usa",1416,2,3,225.92,218.4855481,0.0407398028889359
"11036",11036,299900,"3bd2ba2,736 sqft","224 Benefit St","Pawtucket",2861,"RI",-71.3616314,41.8927097,"224 benefit st, pawtucket, ri 02861, usa",2736,2,3,109.61,199.2248169,0.0767271302148163
"11037",11037,399000,"6bd2ba2,352 sqft","65 Potters Ave","Providence",2905,"RI",-71.4093651,41.805414,"65 potters ave, providence, ri 02905, usa",2352,2,6,169.64,156.7603627,0.06692483223241
"11038",11038,315000,"2bd2ba2,216 sqft","29 Mink Rd","Providence",2908,"RI",-71.4442451,41.8475725,"29 mink rd, providence, ri 02908, usa",2216,2,2,142.15,214.8089027,0.106142875269241
"11039",11039,799900,"2bd2ba","91 Hope St","Providence",2906,"RI",-71.3962262,41.8217154,"91 hope st, providence, ri 02906, usa",NA,2,2,NA,215.8588825,0.0298389320360781
"11040",11040,2150000,"4bd2ba4,216 sqft (on 0.82 acres)","89 Avondale Rd","Westerly",2891,"RI",-71.8416838,41.3283835,"89 avondale rd, westerly, ri 02891, usa",4216,2,4,509.96,198.8202622,0.0262196147378865
"11041",11041,279777,"3bd1ba1,238 sqft (on 0.25 acres)","22 Regnaire Ct","West warwick",2893,"RI",-71.5324969,41.7099179,"22 regnaire ct, west warwick, ri 02893, usa",1238,1,3,225.99,232.899413,0.104055825277555
"11042",11042,590000,"2bd2ba1,736 sqft","192 Old River Rd","Lincoln",2865,"RI",-71.4622636,41.944362,"192 old river rd, lincoln, ri 02865, usa",1736,2,2,339.86,192.6142187,NA
"11043",11043,324900,"2bd2ba1,405 sqft","300 Front St","Pawtucket",2860,"RI",-71.379628,41.885782,"300 front st, pawtucket, ri 02860, usa",1405,2,2,231.25,254.9732122,0.0417696190249831
"11044",11044,799000,"2bd3ba2,200 sqft (on 2.50 acres)","63 Immokolee Dr","Portsmouth",2871,"RI",-71.2484265,41.598613,"63 immokolee dr, portsmouth, ri 02871, usa",2200,3,2,363.18,137.5962355,0.0206939686617186
"11045",11045,299999,"5bd3ba2,239 sqft","267 Smith St","Cranston",2905,"RI",-71.3973511,41.7850793,"267 smith st, cranston, ri 02905, usa",2239,3,5,133.99,229.6430874,0.239052871837209
"11046",11046,560000,"3bd2ba1,400 sqft (on 0.69 acres)","22 Canyon Dr","Westerly",2891,"RI",-71.7879644,41.3454379,"22 canyon dr, westerly, ri 02891, usa",1400,2,3,400,220.5241156,NA
"11047",11047,349900,"5bd2ba1,408 sqft","139 Tower St","Westerly",2891,"RI",-71.8151843,41.3828317,"139 tower st, westerly, ri 02891, usa",1408,2,5,248.51,204.670665,0.347308394851821
"11048",11048,769000,"2bd2ba1,547 sqft","200 Exchange St","Providence",2903,"RI",-71.4132846,41.827298,"200 exchange st, providence, ri 02903, usa",1547,2,2,497.09,205.2347898,0.0302890095182124
"11049",11049,305000,"5bd2ba2,337 sqft","136 Brook St","Woonsocket",2895,"RI",-71.501363,42.009661,"136 brook st, woonsocket, ri 02895, usa",2337,2,5,130.51,195.8898493,NA
"11050",11050,259900,"2bd1ba2,467 sqft","80 Grantland Rd","Cranston",2910,"RI",-71.4433175,41.7845676,"80 grantland rd, cranston, ri 02910, usa",2467,1,2,105.35,182.9260628,0.0746648961117665
"11051",11051,574900,"2bd2ba1,227 sqft","26-30 W Narragansett Ave","Newport",2840,"RI",-71.3165594,41.4757876,"spencer park, 26 w narragansett ave, newport, ri 02840, usa",1227,2,2,468.54,147.4872525,0.0496842316102846
"11052",11052,399900,"2bd2ba1,120 sqft (on 0.28 acres)","1 2nd St","Lincoln",2865,"RI",-71.4266132,41.8854375,"1 2nd st, lincoln, ri 02865, usa",1120,2,2,357.05,155.1952577,NA
"11053",11053,849500,"3bd2ba1,603 sqft","67 Treasure Rd","Narragansett",2882,"RI",-71.420451,41.4799324,"67 treasure rd, narragansett, ri 02882, usa",1603,2,3,529.94,260.2748492,0.054666792679461
"11054",11054,499900,"3bd3ba2,336 sqft (on 0.75 acres)","60 Biltmore Ave","Cumberland",2864,"RI",-71.4758755,41.987577,"60 biltmore ave, cumberland, ri 02864, usa",2336,3,3,214,209.9305317,NA
"11055",11055,489900,"3bd3ba1,567 sqft","44 Leigh Rd","Cumberland",2864,"RI",-71.4138333,41.9521379,"44 leigh rd, cumberland, ri 02864, usa",1567,3,3,312.64,193.0810634,NA
"11056",11056,359900,"3bd2ba1,200 sqft","250 Providence St","West warwick",2893,"RI",-71.508075,41.713764,"250 providence st, west warwick, ri 02893, usa",1200,2,3,299.92,168.908019,NA
"11057",11057,459500,"7bd3ba3,449 sqft","66-68 Sterling Ave","Providence",2909,"RI",-71.446031,41.811355,"66 sterling ave, providence, ri 02909, usa",3449,3,7,133.23,181.1587827,0.0709489283956757
"11058",11058,359900,"3bd2ba1,200 sqft","248 Providence St","West warwick",2893,"RI",-71.508139,41.713783,"248 providence st, west warwick, ri 02893, usa",1200,2,3,299.92,241.1297738,NA
"11059",11059,309900,"2bd1ba1,013 sqft","28 Anthony Dr","Cumberland",2864,"RI",-71.4384011,41.9484529,"28 anthony dr, cumberland, ri 02864, usa",1013,1,2,305.92,177.2816864,0.0617825818916709
"11060",11060,439000,"3bd2ba1,748 sqft","30 Saint Cecile Ave","Woonsocket",2895,"RI",-71.4909457,42.0155888,"30 st cecile ave, woonsocket, ri 02895, usa",1748,2,3,251.14,233.3002452,0.0422491332436704
"11061",11061,314900,"4bd2ba2,388 sqft","264 West Ave","Pawtucket",2860,"RI",-71.3912875,41.8684668,"264 west ave, pawtucket, ri 02860, usa",2388,2,4,131.87,267.5535335,0.050978761538053
"11062",11062,350000,"6bd2ba2,275 sqft","16 Nickerson St","Pawtucket",2860,"RI",-71.3877025,41.8826825,"16 nickerson st, pawtucket, ri 02860, usa",2275,2,6,153.85,221.4757537,0.223690511206386
"11063",11063,989000,"3bd3ba2,750 sqft","60 Oak Grove St","Warwick",2818,"RI",-71.4467497,41.6719485,"60 oak grove st, east greenwich, ri 02818, usa",2750,3,3,359.64,213.291092,0.0445749267811762
"11064",11064,6e+05,"4bd4ba3,720 sqft (on 0.68 acres)","54-56 Waterman St","Cumberland",2864,"RI",-71.3889413,41.9113365,"54 waterman st, cumberland, ri 02864, usa",3720,4,4,161.29,191.5895572,0.0772744547471365
"11065",11065,3e+05,"8bd3ba3,201 sqft","37 Ross St","Woonsocket",2895,"RI",-71.5164528,41.9950408,"37 ross st, woonsocket, ri 02895, usa",3201,3,8,93.72,133.26467,NA
"11066",11066,449900,"3bd2ba2,331 sqft (on 0.54 acres)","2 Wildwood Ct","Richmond",2898,"RI",-71.6763504,41.500126,"2 wildwood ct, richmond, ri 02898, usa",2331,2,3,193.01,201.0108047,0.19267817185605
"11067",11067,299000,"3bd1ba1,176 sqft","40 Maplewood Dr","Pawtucket",2861,"RI",-71.3548153,41.8625343,"40 maplewood dr, pawtucket, ri 02861, usa",1176,1,3,254.25,201.4501828,NA
"11068",11068,4e+05,"3bd2ba1,680 sqft","18 Newman Ave","Johnston",2919,"RI",-71.4805595,41.8374865,"18 newman ave, johnston, ri 02919, usa",1680,2,3,238.1,216.2014636,NA
"11069",11069,330000,"4bd3ba1,721 sqft","18 Burnside St","Providence",2905,"RI",-71.4123337,41.8054971,"18 burnside st, providence, ri 02905, usa",1721,3,4,191.75,250.4482462,0.0706025532276227
"11070",11070,299900,"3bd2ba1,109 sqft","44 Sherman St","Pawtucket",2860,"RI",-71.3963769,41.8661352,"44 sherman st, pawtucket, ri 02860, usa",1109,2,3,270.42,227.2654323,0.0674445597654115
"11071",11071,289000,"2bd2ba1,106 sqft","4162 Post Rd","Warwick",2818,"RI",-71.4484194,41.6778731,"4162 post rd, east greenwich, ri 02818, usa",1106,2,2,261.3,228.3147085,0.116329899032704
"11072",11072,285000,"2bd1ba784 sqft (on 0.39 acres)","50 Reposa Sq","Portsmouth",2871,"RI",-71.2347293,41.5218552,"50 reposa square, portsmouth, ri 02871, usa",784,1,2,363.52,198.8324967,0.182836198130311
"11073",11073,359900,"3bd3ba1,650 sqft","189 Canton St","Providence",2908,"RI",-71.4422971,41.8343755,"189 canton st, providence, ri 02908, usa",1650,3,3,218.12,206.5126907,0.0593761267242342
"11074",11074,399000,"3bd2ba1,512 sqft (on 0.33 acres)","13 Howard St","Smithfield",2917,"RI",-71.4991514,41.8703941,"13 howard st, smithfield, ri 02917, usa",1512,2,3,263.89,187.3063853,NA
"11075",11075,419000,"4bd2ba2,112 sqft (on 0.81 acres)","610 Wakefield St","West warwick",2893,"RI",-71.5020773,41.7272146,"610 wakefield st, west warwick, ri 02893, usa",2112,2,4,198.39,175.200088,0.0538562561731485
"11076",11076,995000,"3bd3ba1,450 sqft","158 Narragansett Ave","Newport",2840,"RI",-71.3020368,41.4759549,"158 narragansett ave, newport, ri 02840, usa",1450,3,3,686.21,206.5203267,0.068723645725044
"11077",11077,798000,"4bd3ba2,456 sqft (on 0.69 acres)","11 Coddington Way","Portsmouth",2871,"RI",-71.2913394,41.5578544,"11 coddington way, portsmouth, ri 02871, usa",2456,3,4,324.92,216.8630065,NA
"11078",11078,509000,"3bd3ba1,717 sqft","7 Maurice St","Cumberland",2864,"RI",-71.4679552,41.9763219,"7 maurice st, cumberland, ri 02864, usa",1717,3,3,296.45,186.6690657,0.0232877911056758
"11079",11079,329900,"2bd1ba1,258 sqft","18 Oakhurst Ave","Warwick",2889,"RI",-71.3993457,41.6960608,"18 oakhurst ave, warwick, ri 02889, usa",1258,1,2,262.24,224.339668,0.0280446622739166
"11080",11080,289900,"3bd1ba1,450 sqft (on 0.28 acres)","2 Vine St","Johnston",2919,"RI",-71.4862173,41.8486368,"2 vine st, johnston, ri 02919, usa",1450,1,3,199.93,216.7191295,0.217541451155132
