"sale_price","size","name"
"$560,000","3bd2ba2,134 sqft","3336 SE 15th Ave, Portland, OR 97202"
"$649,000","4bd3ba2,790 sqft","7707 N  McKenna Ave, Portland, OR 97203"
"$459,000","3bd3ba1,671 sqft","6549 SE 64th Ave, Portland, OR 97206"
"$396,000","3bd1ba1,008 sqft","1221 SE 163rd Pl, Portland, OR 97233"
"$485,890","2bd2ba1,678 sqft","15820 NE Russell St, Portland, OR 97230"
"$689,000","4bd2ba3,120 sqft","4811 N  Maryland Ave, Portland, OR 97217"
"$749,990","4bd3ba2,300 sqft","7188 NW Bountiful Ter, Portland, OR 97229"
"$350,000","2bd1ba987 sqft","7325 SE Duke St, Portland, OR 97206"
"$448,000","2bd1ba900 sqft (on 0.29 acres)","8785 SW Dolph St, Portland, OR 97223"
"$799,900","4bd3ba2,060 sqft","1024 NE Going St, Portland, OR 97211"
"$457,900","2bd2ba1,114 sqft","3549 N  Gantenbein Ave  #201, Portland, OR 97227"
"$449,900","1bd1ba982 sqft","333 NW 9th Ave #909, Portland, OR 97209"
"$589,960+","3bd3ba1,678 sqft","The 1678 2 car Alley Plan in Pleasant Valley Villages, Happy Valley, OR 97086"
"$419,900","3bd1ba1,470 sqft","1775 SE 139th Ave, Portland, OR 97233"
"$489,900","6bd2ba3,134 sqft","5255 NE 60th Ave, Portland, OR 97218"
"$540,000","4bd3ba2,062 sqft (on 0.25 acres)","1925 NE 118th Ave, Portland, OR 97220"
"$1,150,000","4bd3ba2,667 sqft","13039 SW Foran Hills Ct, Portland, OR 97224"
"$410,000","4bd2ba1,380 sqft","12330 NE Knott St, Portland, OR 97230"
"$395,000","3bd1ba1,198 sqft","11760 SE Yamhill St, Portland, OR 97216"
"$545,000","3bd2ba1,676 sqft","3305 SE 59th Ave, Portland, OR 97206"
"$495,000","2bd1ba1,892 sqft","3606 SE 11th Ave, Portland, OR 97202"
"$320,000","1bd1ba886 sqft","2015 NW Flanders St #406, Portland, OR 97209"
"$649,900","4bd3ba2,440 sqft","4611 SE Malden Dr, Portland, OR 97206"
"$799,000","5bd3ba3,052 sqft","18453 SE Morse St, Portland, OR 97267"
"$435,000","1bd2ba960 sqft","1025 NW Couch St #519, Portland, OR 97209"
"$479,900","3bd1ba1,912 sqft","2814 NE 77th Pl, Portland, OR 97213"
"$1,195,000","5bd3ba3,597 sqft (on 0.26 acres)","2025 NE 24th Ave, Portland, OR 97212"
"$445,000","3bd2ba1,442 sqft","5436 SE 140th Ave, Portland, OR 97236"
"$350,000","2bd1ba754 sqft (on 0.50 acres)","136 SE 141st Ave, Portland, OR 97233"
"$399,000","3bd1ba1,056 sqft","11535 SE Alder St, Portland, OR 97216"
"$818,000","3bd3ba2,837 sqft","17136 SE Johnston Dr, Portland, OR 97236"
"$415,000","2bd2ba1,295 sqft","2835 SE Hawthorne Blvd, Portland, OR 97214"
"$525,000","3bd3ba1,508 sqft","4340 N  Michigan Ave, Portland, OR 97217"
"$635,000","3bd3ba2,340 sqft","15008 SE Shaunte Ln, Happy Valley, OR 97086"
"$699,900","3bd3ba1,693 sqft","5105 SE 36th Ave, Portland, OR 97211"
"$575,000","3bd2ba1,536 sqft","645 SW 6th Ct, Portland, OR 97219"
"$575,000","6bd4ba3,480 sqft","11619 SE Flavel St, Portland, OR 97266"
"$605,000","5bd2ba2,700 sqft","10808 SE Clay St, Portland, OR 97216"
"$1,285,000","6bd5ba3,593 sqft","11850 NW Mill Ridge Rd, Portland, OR 97229"
"$575,000","3bd2ba1,404 sqft","4009 NE 62nd Ave, Portland, OR 97213"
"$565,000","3bd2ba1,616 sqft (on 0.30 acres)","15355 SE Oatfield Rd, Milwaukie, OR 97267"
"$829,900","5bd3ba4,312 sqft (on 0.51 acres)","9290 SW Durham Rd, Portland, OR 97224"
"$439,000","3bd1ba1,116 sqft","5546 NE Mason St, Portland, OR 97218"
"$460,000","4bd2ba1,750 sqft","1935 SE 154th Ave, Portland, OR 97233"
"$475,000","3bd1ba1,995 sqft","7306 SE Knight St, Portland, OR 97206"
"$540,000","3bd2ba3,208 sqft","14128 NE Rose Pkwy, Portland, OR 97230"
"$399,900","1bd1ba895 sqft","2530 SE 26th Ave #304, Portland, OR 97202"
"$120,000","","SE 92nd Ave  #9, Portland, OR 97266"
"$123,000","3bd2ba1,456 sqft","18345 NE Glisan St #10, Portland, OR 97230"
"$424,000","3bd2ba2,016 sqft","6516 SE 92nd Ave, Portland, OR 97266"
"$675,000","3bd2ba1,500 sqft","1221 SE 53rd Ave, Portland, OR 97215"
"$515,000","3bd4ba1,305 sqft","223 NE Ivy St #A, Portland, OR 97212"
"$565,000","4bd3ba3,180 sqft","3437 NE 126th Ave, Portland, OR 97230"
"$525,000","5bd2ba1,864 sqft","11005 NE Fargo St, Portland, OR 97220"
"$684,900","3bd4ba1,910 sqft","1155 SE Grant St, Portland, OR 97214"
"$775,000","3bd3ba2,560 sqft","4719 NE Flanders St, Portland, OR 97213"
"$740,000","3bd2ba2,144 sqft (on 0.25 acres)","4803 SW Hamilton St, Portland, OR 97221"
"$375,000","3bd2ba2,062 sqft","2309 SW 1st Ave #1045, Portland, OR 97201"
"$749,900","3bd2ba2,532 sqft","7823 SE 32nd Ave, Portland, OR 97202"
"$725,000","3bd3ba1,685 sqft","4327 SE Ash St, Portland, OR 97215"
"$459,900","3bd2ba1,390 sqft","9208 N  Wall Ave, Portland, OR 97203"
"$124,900","2bd1ba700 sqft","Lot 6101 56 Post Rd, North Kingstown, RI 02852"
"$395,000","3bd3ba1,592 sqft","73 Huxley Ave, Providence, RI 02908"
"$419,900","2bd1ba762 sqft (on 1.03 acres)","31 Walter Carey Rd, Smithfield, RI 02917"
"$359,900","4bd3ba1,886 sqft (on 0.31 acres)","4 Frankfort St, Cranston, RI 02910"
"$249,000","","2860 Tower Hill Rd, Saunderstown, RI 02874"
"$1,350,000","4bd3ba2,250 sqft","25 Fair St, Newport, RI 02840"
"$419,900","3bd2ba1,700 sqft (on 0.29 acres)","46 Landis Dr, Warwick, RI 02818"
"$624,900","4bd3ba2,808 sqft","29 Silver Spring Ave, East Providence, RI 02915"
"$625,000","2bd2ba1,266 sqft","38 Transit St #2, Providence, RI 02906"
"$300,000","3bd1ba1,550 sqft","21 Holiday Ave, Warwick, RI 02888"
"$339,900","4bd2ba1,933 sqft","173 Amherst Ave, Pawtucket, RI 02860"
"$769,900","3bd3ba1,924 sqft (on 2.76 acres)","475 Danielson Pike, Scituate, RI 02857"
"$495,000","4bd2ba1,882 sqft","17 Westwood Ave, Rumford, RI 02916"
"$329,900","2bd2ba1,330 sqft","301 W  Shore Rd #20, Warwick, RI 02889"
"$450,000","6bd4ba2,000 sqft","119 Bowdoin St, Providence, RI 02909"
"$298,900","2bd1ba988 sqft (on 0.26 acres)","191 Sawmill Rd, Glocester, RI 02814"
"$190,000","2bd2ba1,232 sqft","569 Smithfield Rd #20, North Providence, RI 02904"
"$750,000","4bd3ba2,400 sqft (on 4.09 acres)","541 Log Rd, Smithfield, RI 02917"
"$389,900","5bd2ba1,626 sqft","135 Cumberland St, Providence, RI 02908"
"$210,000","2bd1ba693 sqft","36 Toadstool Knls, Charlestown, RI 02813"
"$239,000","1bd1ba780 sqft","43 Bullocks Point Ave #8C, Riverside, RI 02915"
"$499,750","3bd2ba1,632 sqft (on 0.47 acres)","263 Collins Rd, Ashaway, RI 02804"
"$599,000","4bd4ba4,045 sqft (on 1.10 acres)","554 Hartford Pike, North Scituate, RI 02857"
"$175,000","3bd2ba1,404 sqft","116 Burnside St, Cranston, RI 02910"
"$299,900","2bd2ba2,072 sqft (on 0.25 acres)","180 Stony Acre Dr, Cranston, RI 02920"
"$1,775,000","4bd5ba4,102 sqft (on 0.69 acres)","125 Gideon Lawton Ln, Portsmouth, RI 02871"
"$529,000","3bd2ba2,354 sqft","1270 Hope St, Bristol, RI 02809"
"$369,000","3bd1ba1,688 sqft","49 Maplecrest Ave, North Providence, RI 02911"
"$589,000","3bd2ba2,071 sqft (on 0.29 acres)","25 Cornell Rd, Narragansett, RI 02882"
"$700,000","","Lot -5C Vanderbilt Ln, Portsmouth, RI 02871"
"$899,000","","103 Chapel St, Block Island, RI 02807"
"$349,900","6bd2ba2,214 sqft","350 Grove St, Woonsocket, RI 02895"
"$274,900","3bd1ba960 sqft","47 Kimball St, Providence, RI 02908"
"$315,000","5bd3ba1,696 sqft","24 Byron St, Cranston, RI 02920"
"$895,000","3bd2ba1,686 sqft","158 Narragansett Ave #S, Newport, RI 02840"
"$299,900","3bd2ba2,126 sqft","73 Overland Ave, Cranston, RI 02910"
"$749,000","4bd3ba1,916 sqft","10 Red Cross Ter, Newport, RI 02840"
"$7,450,000","11bd12ba13,516 sqft (on 12.29 acres)","333 Poppasquash Rd, Bristol, RI 02809"
"$175,000","2bd2ba1,224 sqft","301 Bulgarmarsh Rd #F11, Tiverton, RI 02878"
"$199,900","2bd2ba1,512 sqft","17 Liena Rose Way, Coventry, RI 02816"
"$649,900","3bd3ba2,206 sqft (on 5.26 acres)","746 Slocum Rd, Saunderstown, RI 02874"
"$315,000","3bd1ba1,848 sqft (on 0.57 acres)","63 Crompton Ave, West Warwick, RI 02893"
"$315,000","3bd2ba1,778 sqft","270 Fiat Ave, Cranston, RI 02910"
"$195,000","2bd2ba1,232 sqft","569 Smithfield Rd #17, North Providence, RI 02904"
"$459,000","4bd2ba1,725 sqft (on 15.15 acres)","79 Kulas Rd, West Warwick, RI 02893"
"$525,000","2bd2ba865 sqft","220 Narragansett Ave, Riverside, RI 02915"
"$379,900","4bd2ba2,252 sqft","1577-1579 Cranston St, Cranston, RI 02920"
"$299,000","3bd1ba1,154 sqft","34 Osceola Ave, Warwick, RI 02888"
"$429,900","3bd2ba1,831 sqft","259 Lexington Ave, North Providence, RI 02904"
"$239,900","2bd2ba1,211 sqft","44 Knoll Pl #C, North Providence, RI 02904"
"$369,900","3bd2ba2,194 sqft","2 Labonte Dr, North Providence, RI 02911"
"$399,900","3bd2ba1,570 sqft","15 Mulberry Cir, Johnston, RI 02919"
"$214,000","2bd1ba869 sqft","400 New River Rd #409, Lincoln, RI 02838"
"$650,000","5bd3ba2,600 sqft (on 0.27 acres)","56 Park Rd, Riverside, RI 02915"
"$975,000","4bd5ba4,212 sqft (on 0.82 acres)","212 Fleetwood Dr, Saunderstown, RI 02874"
"$444,000","3bd2ba2,435 sqft (on 2.02 acres)","963 Seven Mile Rd, Hope, RI 02831"
"$309,900","3bd1ba1,008 sqft (on 0.26 acres)","57 Blue Stone Dr, Woonsocket, RI 02895"
"$480,000","3bd2ba2,150 sqft","136 Silverwood Ln, West Warwick, RI 02893"
"$1,375,000","3bd4ba2,821 sqft (on 1.61 acres)","125 Seacrest Ln, Warwick, RI 02889"
"$429,900","4bd3ba2,198 sqft (on 2.24 acres)","14 Cherry Ln, Richmond, RI 02832"
"$650,000","3bd3ba1,799 sqft (on 4.59 acres)","23 E  Killingly Rd, Foster, RI 02825"
"$299,900","3bd1ba2,000 sqft","2 Notre Dame St, Coventry, RI 02816"
"$350,000","4bd2ba1,476 sqft (on 0.25 acres)","27 Faxon St, West Warwick, RI 02893"
"$345,000","4bd2ba1,814 sqft","69 Tower St, Westerly, RI 02891"
"$795,000","4bd3ba3,106 sqft (on 2.10 acres)","43 Orion View Dr, West Greenwich, RI 02817"
"$349,900","3bd2ba2,420 sqft (on 0.38 acres)","35 Ralco Way, Cumberland, RI 02864"
"$315,000","3bd1ba1,609 sqft","17 Byron St, North Providence, RI 02911"
"$599,900","9bd3ba3,279 sqft","54 Tucker St, Lincoln, RI 02865"
"$765,000","3bd3ba1,815 sqft","1000 Chapel View Blvd #313, Cranston, RI 02920"
"$395,000","7bd3ba2,500 sqft","50 Wayne St, Providence, RI 02908"
"$915,000","4bd4ba3,206 sqft (on 0.28 acres)","28 Meadowbrook Dr, Barrington, RI 02806"
"$425,000","3bd2ba1,450 sqft","48 Vine St, East Providence, RI 02914"
"$350,000","2bd2ba1,200 sqft","72 Myrtle Ave, Cranston, RI 02910"
"$419,900","3bd2ba2,091 sqft","87 Weeden Ave, Rumford, RI 02916"
"$259,900","2bd1ba1,285 sqft","400 Commonwealth Ave #9, Warwick, RI 02886"
"$485,000","3bd4ba2,016 sqft (on 0.34 acres)","612 Wilbur Ave, Cranston, RI 02921"
"$799,000","4bd4ba3,009 sqft (on 1.12 acres)","311 Middle Rd, East Greenwich, RI 02818"
"$350,000","3bd2ba2,832 sqft","44 Pavilion Ave, Cranston, RI 02920"
"$145,000","1bd1ba740 sqft","65 Cove Rd, Burrillville, RI 02830"
"$725,000","3bd2ba2,422 sqft","119 Ocean Ave, Cranston, RI 02905"
"$299,900","3bd1ba1,560 sqft","231 Partition St, Warwick, RI 02888"
"$384,800","3bd2ba1,860 sqft","28 Argonne St, Johnston, RI 02919"
"$389,000","3bd2ba1,546 sqft","115 Jastram St, Providence, RI 02908"
"$399,900","4bd2ba1,852 sqft","7 Parkway Dr, Warwick, RI 02886"
"$439,000","3bd3ba2,032 sqft (on 1.04 acres)","24 Sprucebrook Rd, Scituate, RI 02857"
"$760,000","2bd3ba2,419 sqft","63 Tourjee Ln, North Kingstown, RI 02852"
"$450,000","3bd2ba1,768 sqft (on 0.62 acres)","77 Tourtellot Hill Rd, Glocester, RI 02814"
"$850,000","2bd1ba1,110 sqft (on 0.46 acres)","50 Seaside Dr, Jamestown, RI 02835"
"$7,950,000","4bd5ba9,390 sqft (on 0.92 acres)","2 Kane Ave, Middletown, RI 02842"
"$1,299,900","2bd2ba1,176 sqft","35 Shore Rd, Narragansett, RI 02882"
"$425,000","3bd1ba1,128 sqft","46 Lepes Rd, Tiverton, RI 02878"
"$309,900","2bd1ba768 sqft","5 Franklin St, Lincoln, RI 02865"
"$399,900","3bd2ba1,832 sqft","296 Mauran Ave, East Providence, RI 02914"
"$550,000","3bd2ba2,156 sqft (on 3.15 acres)","31 Corey Trl, Richmond, RI 02898"
"$329,900","3bd1ba1,100 sqft","27 Winifred Ave, Warwick, RI 02889"
"$324,900","3bd2ba1,312 sqft","10 Kepler St, Pawtucket, RI 02860"
"$599,900","3bd2ba2,138 sqft (on 2.95 acres)","254 S  Pierce Rd, East Greenwich, RI 02818"
"$299,900","3bd1ba1,008 sqft (on 0.50 acres)","142 Sachem Rd, North Kingstown, RI 02852"
"$429,900","4bd2ba1,824 sqft","75 Eugene St, East Greenwich, RI 02818"
"$984,500","4bd3ba2,850 sqft (on 0.90 acres)","Deer Run, Charlestown, RI 02813"
"$399,900","4bd2ba2,172 sqft","33 Water Fall Way, Cranston, RI 02921"
"$449,900","3bd2ba1,825 sqft (on 1.62 acres)","199 James Trl, Richmond, RI 02892"
"$1,450,000","2bd2ba1,597 sqft","127 Harrison Ave #6, Newport, RI 02840"
"$429,900","3bd2ba1,380 sqft","81 Benbridge Ave, Warwick, RI 02888"
"$439,900","6bd3ba","36 Harvard Ave, Providence, RI 02907"
"$599,900","4bd3ba2,692 sqft (on 0.41 acres)","8 Wagon Wheel Ln, Lincoln, RI 02865"
"$399,900","3bd3ba1,889 sqft","34 Mount Saint Charles Ave, Woonsocket, RI 02895"
"$399,900","2bd2ba1,509 sqft","7 Hebert St   #B, West Warwick, RI 02893"
"$325,000","2bd1ba1,778 sqft (on 0.73 acres)","77 Blackrock Rd, Coventry, RI 02816"
"$374,000","4bd2ba2,537 sqft","382 New York Ave, Providence, RI 02905"
"$350,000","3bd2ba1,584 sqft (on 0.55 acres)","63 Hazard St, Coventry, RI 02816"
"$325,000","1bd1ba459 sqft","67 Perry St #8, Newport, RI 02840"
"$334,900","3bd1ba1,581 sqft","216 Hunts Ave, Pawtucket, RI 02861"
"$569,900","5bd4ba3,246 sqft (on 0.26 acres)","37-39 John St, Westerly, RI 02891"
"$309,000","2bd1ba1,160 sqft (on 0.28 acres)","123 Atlanta St, Woonsocket, RI 02895"
"$880,000","4bd2ba2,349 sqft (on 0.72 acres)","5 Cold Spring Rd, Barrington, RI 02806"
"$399,900","2bd2ba1,509 sqft","7 Hebert St   #A, West Warwick, RI 02893"
"$599,900","4bd4ba4,914 sqft (on 2 acres)","307 Fry Pond Rd, West Greenwich, RI 02817"
"$1,575,000","5bd4ba4,516 sqft","114 Touro St, Newport, RI 02840"
"$249,900","1bd1ba825 sqft","28 Bayley St #306, Pawtucket, RI 02860"
"$459,900","3bd2ba2,417 sqft (on 0.34 acres)","72 Shady Hill Dr, West Warwick, RI 02893"
"$274,500","3bd1ba1,198 sqft","39 Steere Dr, Johnston, RI 02919"
"$574,900","2bd3ba2,291 sqft","93 Southwinds Dr, South Kingstown, RI 02879"
"$379,900","3bd1ba1,442 sqft","77 Verdi St, North Providence, RI 02904"
"$298,000","2bd2ba","28 Lark Ln   #A-27, Tiverton, RI 02878"
"$549,000","4bd2ba2,486 sqft (on 0.57 acres)","706 Fruit Hill Ave, North Providence, RI 02911"
"$319,900","4bd2ba1,650 sqft","11 Kepler St, Providence, RI 02908"
"$389,000","3bd2ba1,800 sqft","120 Lena St, East Providence, RI 02914"
"$289,900","3bd2ba1,632 sqft","17 Moran St, West Warwick, RI 02893"
"$339,000","2bd1ba1,044 sqft (on 3 acres)","103 Fenner Hill Rd, Hopkinton, RI 02833"
"$336,000","3bd2ba1,656 sqft","11 Wendy Dr, Coventry, RI 02816"
"$399,900","3bd2ba1,544 sqft (on 0.50 acres)","7 Urso Dr, Westerly, RI 02891"
"$544,900","4bd2ba2,198 sqft (on 0.71 acres)","90 Waites Corner Rd, South Kingstown, RI 02892"
"$939,000","4bd4ba3,823 sqft (on 0.34 acres)","6 Briarfield Rd, Barrington, RI 02806"
"$595,000","3bd1ba936 sqft","1 Kathy St, Narragansett, RI 02882"
"$339,900","2bd1ba1,211 sqft","147 Iroquois Rd, Cumberland, RI 02864"
"$599,900","3bd3ba2,100 sqft (on 0.25 acres)","514 Louise St, Woonsocket, RI 02895"
"$424,900","4bd2ba1,606 sqft (on 2.03 acres)","760 Cowesett Rd, Warwick, RI 02886"
"$319,900","3bd2ba960 sqft (on 0.28 acres)","579 Knollwood Dr, Woonsocket, RI 02895"
"$1,195,000","4bd3ba2,272 sqft (on 1 acre)","144 E  Beach Rd, Charlestown, RI 02813"
"$275,000","2bd2ba896 sqft","725 Benefit St, Pawtucket, RI 02861"
"$329,900","3bd1ba1,284 sqft","253 Carnation St, Woonsocket, RI 02895"
"$449,000","4bd2ba2,064 sqft","110 Brookhaven Dr, East Providence, RI 02914"
"$289,900","2bd1ba1,224 sqft","8 Whittlesey Rd, Johnston, RI 02919"
"$399,900","6bd3ba2,623 sqft","87 Ohio Ave, Providence, RI 02905"
"$469,000","3bd2ba1,935 sqft (on 1.38 acres)","76 Carue Dr, Scituate, RI 02857"
"$300,000","3bd2ba1,800 sqft","89 Laura St, East Providence, RI 02914"
"$419,900","3bd3ba1,800 sqft","566 Laurel Hill Ave, Cranston, RI 02920"
"$759,000","3bd3ba2,580 sqft (on 2.86 acres)","Lot 5 Carriage Hill Rd, Foster, RI 02825"
"$829,000","3bd2ba1,748 sqft","40 Howland Ave, Jamestown, RI 02835"
"$490,000","9bd3ba2,700 sqft","34 Fletcher St, Central Falls, RI 02863"
"$190,000","2bd1ba805 sqft","15 Apple Valley Pkwy #12, Smithfield, RI 02917"
"$899,500","4bd4ba2,646 sqft (on 21.88 acres)","225 Rice City Rd, Coventry, RI 02827"
"$350,000","3bd2ba1,668 sqft","25 Parkway Dr, Warwick, RI 02886"
"$400,000","1bd1ba676 sqft (on 3.41 acres)","26 Woody Hill Rd, Westerly, RI 02891"
"$325,000","4bd1ba1,938 sqft","221 Holmes Rd, Warwick, RI 02888"
"$449,900","4bd4ba3,218 sqft (on 2.02 acres)","1575 Middle Rd, East Greenwich, RI 02818"
"$600,000","4bd4ba2,800 sqft","82-84 Appleton Ave, Pawtucket, RI 02860"
"$249,900","2bd3ba990 sqft","3399 Post Rd #21, Warwick, RI 02886"
"$374,900","2bd2ba1,620 sqft (on 0.75 acres)","4162 Post Rd #11, Warwick, RI 02886"
"$4,295,000","5bd4ba3,456 sqft (on 0.41 acres)","104 Mill St, Newport, RI 02840"
"$250,000","4bd1ba1,312 sqft","72 Annie St, Pawtucket, RI 02861"
"$525,000","6bd4ba2,256 sqft","44 Hall St, Providence, RI 02904"
"$1,700,000","3bd3ba2,376 sqft (on 0.33 acres)","Seaside Dr, Jamestown, RI 02835"
"$649,900","4bd2ba2,586 sqft (on 8.81 acres)","800 Gibson Hill Rd, Coventry, RI 02827"
"$229,000","2bd1ba1,040 sqft","3 Scenery Ln, Johnston, RI 02919"
"$345,000","3bd3ba2,330 sqft","123 Bloodgood St, Pawtucket, RI 02861"
"$359,900","3bd3ba2,000 sqft","2970 Mendon Rd   #15, Cumberland, RI 02864"
"$479,900","3bd2ba1,852 sqft (on 0.32 acres)","136 Maplewood Dr, East Greenwich, RI 02818"
"$439,900","3bd2ba1,600 sqft","82 Highland Ave, Cumberland, RI 02864"
"$325,000","3bd1ba1,250 sqft","39 Chaplin St, Pawtucket, RI 02861"
"$234,000","1bd1ba660 sqft","49 Fletcher St, Warwick, RI 02889"
"$529,600","3bd3ba3,153 sqft (on 1.40 acres)","5 Brenda Dr, Coventry, RI 02816"
"$749,000","3bd3ba2,086 sqft (on 0.99 acres)","16 Laurel Woods Dr, Smithfield, RI 02917"
"$349,900","5bd3ba2,011 sqft","352 Chestnut St, Warwick, RI 02888"
"$399,900","4bd2ba1,929 sqft","6 Savin St, North Providence, RI 02911"
"$744,888","3bd3ba2,578 sqft (on 0.76 acres)","55 Rawson Rd, Cumberland, RI 02864"
"$379,900","3bd2ba1,740 sqft","129 Tampa St, West Warwick, RI 02893"
"$349,900","2bd2ba1,136 sqft (on 0.36 acres)","34 Sweet St, Warwick, RI 02889"
"$349,900","2bd1ba509 sqft (on 0.33 acres)","128B Rodman St #B, South Kingstown, RI 02879"
"$369,900","3bd1ba1,332 sqft","93 Baywood St, Warwick, RI 02886"
"$369,900","3bd1ba1,440 sqft","90 Baywood St, Warwick, RI 02886"
"$482,000","2bd2ba1,206 sqft","320 Westmoreland St #E1, Narragansett, RI 02882"
"$189,000","3bd1ba1,665 sqft","196 Pascoag Main St   #B, Pascoag, RI 02859"
"$294,500","4bd3ba2,480 sqft","130 Erastus St, Providence, RI 02908"
"$475,000","3bd1ba1,008 sqft (on 0.29 acres)","45 Watson Dr, Portsmouth, RI 02871"
"$399,900","4bd2ba2,400 sqft","855 Main Ave, Warwick, RI 02886"
"$489,000","2bd2ba1,843 sqft","532 Kinsley Ave #118, Providence, RI 02909"
"$339,000","3bd1ba1,800 sqft (on 0.25 acres)","75 Desmarais St, Cumberland, RI 02864"
"$359,900","3bd1ba2,172 sqft","22 Stedman Ave, Pawtucket, RI 02860"
"$2,575,000","5bd5ba6,402 sqft (on 0.87 acres)","18 Anchorage Way, Barrington, RI 02806"
"$645,000","3bd1ba936 sqft (on 0.38 acres)","31 Fishermans Ave, Westerly, RI 02891"
"$519,900","5bd2ba2,138 sqft (on 0.28 acres)","80 Gladstone St, Cranston, RI 02920"
"$319,900","2bd1ba1,178 sqft","138 Brendard Ave, Warwick, RI 02889"
"$274,900","3bd1ba1,376 sqft","394 Great Rd #3, Lincoln, RI 02865"
"$339,900","4bd2ba1,408 sqft","902 Main Ave, Warwick, RI 02886"
"$699,000","3bd3ba2,536 sqft (on 0.67 acres)","16 Trolley Ln, Westerly, RI 02891"
"$429,000","4bd3ba2,928 sqft","50 Bullocks Point Ave, Riverside, RI 02915"
"$249,900","2bd2ba1,143 sqft","650 E  Greenwich Ave #6-411, West Warwick, RI 02893"
"$69,900","2bd1ba580 sqft","36 Russell Rd, Glocester, RI 02859"
"$495,000","2bd2ba1,771 sqft","164 Butler Ave  #N, Providence, RI 02906"
"$335,000","2bd1ba1,170 sqft","425 Eaton St, Providence, RI 02908"
"$269,900","3bd2ba1,800 sqft","65 Border St, West Warwick, RI 02893"
"$1,690,000","2bd3ba2,400 sqft","77 S  Angell St   #101, Providence, RI 02906"
"$495,000","3bd1ba1,206 sqft (on 1.96 acres)","24 Amesbury Ln, Little Compton, RI 02837"
"$369,900","4bd4ba1,728 sqft","44-46 Sherwood St, Providence, RI 02908"
"$379,000","3bd2ba2,061 sqft","1108 Smith St, Providence, RI 02908"
"$369,900","2bd2ba1,798 sqft (on 0.28 acres)","15 Westfield Dr, Cranston, RI 02920"
"$399,000","3bd1ba1,519 sqft","7 Herzig St, Bristol, RI 02809"
"$369,900","3bd2ba2,438 sqft","86 Cone Dr, West Warwick, RI 02893"
"$490,000","3bd3ba1,888 sqft (on 2.31 acres)","233 E  Wallum Lake Rd, Pascoag, RI 02859"
"$899,900","4bd4ba4,673 sqft (on 0.92 acres)","10 Jasons Grant Dr, Cumberland, RI 02864"
"$250,000","","439 Main Rd, Tiverton, RI 02878"
"$649,900","3bd3ba2,440 sqft (on 0.37 acres)","38 Murphy Dr, Cumberland, RI 02864"
"$389,000","3bd1ba1,326 sqft","53 Cypress Ave, Tiverton, RI 02878"
"$289,900","3bd1ba1,040 sqft (on 0.34 acres)","8 Colby Dr, Coventry, RI 02816"
"$495,900","3bd2ba1,755 sqft (on 2 acres)","290 Hope Furnace Rd, Hope, RI 02831"
"$349,900","2bd1ba1,136 sqft","84 Canfield Ave, Warwick, RI 02889"
"$199,900","6bd2ba2,744 sqft","111 Summit Ave  #113, West Warwick, RI 02893"
"$549,000","4bd4ba1,894 sqft (on 1.40 acres)","441 Greenbush Rd, Warwick, RI 02818"
"$389,900","3bd3ba1,680 sqft","66 Tiffany St, North Providence, RI 02904"
"$95,000","","336 Blackstone St, Providence, RI 02907"
"$430,000","14bd6ba","344 Blackstone St, Providence, RI 02907"
"$680,000","2bd3ba2,185 sqft (on 1.26 acres)","76 Tiffany Rd, Coventry, RI 02816"
"$334,900","3bd1ba1,344 sqft","64 Marigold Dr, Warwick, RI 02889"
"$280,000","2bd2ba2,130 sqft","404 Roosevelt Ave  #101, Central Falls, RI 02863"
"$369,000","4bd1ba1,453 sqft","1319 Manville Rd, Woonsocket, RI 02895"
"$439,000","3bd2ba3,262 sqft (on 0.29 acres)","47 School St, Johnston, RI 02919"
"$269,900","3bd1ba976 sqft","23 Belt St, Warwick, RI 02889"
"$679,900","4bd3ba2,264 sqft (on 0.99 acres)","8 Carltons Trl, Smithfield, RI 02917"
"$789,000","3bd3ba2,355 sqft","Lot  Four Cora St, East Greenwich, RI 02818"
"$789,000","5bd2ba2,158 sqft","82 Hope St, Providence, RI 02906"
"$889,000","7bd3ba3,349 sqft","65 Arnold St, Providence, RI 02906"
"$99,000","","Thurber St, Providence, RI 02904"
"$299,900","5bd2ba1,824 sqft (on 0.47 acres)","11 Manning Ct, Coventry, RI 02816"
"$349,900","3bd1ba1,988 sqft","11 Friendly Rd, Cranston, RI 02910"
"$95,000","2bd1ba980 sqft","9 B Krzak Rd, North Kingstown, RI 02852"
