sale_price,size,Address,Cities,Postal.Code,State
"$864,950+","4bd3ba2,520 sqft",Hemingway Plan in Belleview Village, Littleton,80127, CO
"$465,000 ","3bd2ba1,476 sqft",9864 Cook Street, Thornton,80229, CO
"$781,950+","4bd5ba3,526 sqft",Jasmine Plan in The Gallery at Reunion, Commerce City,80022, CO
"$1,600,000 ","2bd3ba2,401 sqft",1401 Wewatta Street Unit 1006, Denver,80202, CO
"$359,900 ","2bd2ba1,200 sqft",740 S Alton Way Unit 3a, Denver,80247, CO
"$450,000 ","3bd2ba2,276 sqft",7746 Turner Drive, Denver,80221, CO
"$643,900+","4bd3ba2,272 sqft",Inverness Plan in Reunion Ridge : The Monarch Collection, Denver,80260, CO
"$135,000 ",1bd1ba467 sqft,3633 S Sheridan Boulevard Unit 3, Lakewood,80235, CO
"$430,000 ","4bd4ba2,160 sqft",9121 E Oxford Drive, Denver,80237, CO
"$549,990+","3bd3ba1,843 sqft",Caden Plan in Chatfield Bluffs, Littleton,80127, CO
"$625,000 ","4bd2ba1,931 sqft",2808 W Bayaud Avenue, Denver,80219, CO
"$390,000 ",2bd2ba873 sqft,601 W 11th Avenue Unit 509, Denver,80204, CO
"$339,900 ","4bd3ba1,568 sqft",14021 E Utah Circle, Aurora,80012, CO
"$1,700,000 ","5bd4ba3,550 sqft",2874 Teller Street, Wheat Ridge,80033, CO
"$390,000 ","2bd2ba1,070 sqft",2894 W Riverwalk Circle Unit B120, Littleton,80123, CO
"$635,000 ","3bd2ba2,394 sqft",12077 W New Mexico Avenue, Lakewood,80228, CO
"$210,000 ",1bd1ba870 sqft,13626 E Bates Avenue Unit 108, Aurora,80014, CO
"$735,000 ","3bd2ba1,481 sqft",1877 S Gilpin Street, Denver,80210, CO
"$489,000 ","3bd2ba2,688 sqft",4899 E 119th Court, Thornton,80233, CO
"$2,985,000 ","3bd5ba3,818 sqft",528 N Steele Street, Denver,80206, CO
"$524,900 ","4bd4ba2,384 sqft",2824 S Wheeling Way, Aurora,80014, CO
"$689,000 ","2bd3ba3,288 sqft",5054 Valentia Street Unit 101, Denver,80238, CO
"$725,000 ","4bd2ba1,623 sqft",4501-4503 Bryant Street, Denver,80211, CO
"$550,000 ","3bd2ba1,840 sqft",4673 Everett Court, Wheat Ridge,80033, CO
"$775,000 ","5bd5ba4,226 sqft",20856 E 54th Avenue, Denver,80249, CO
"$7,900,000 ","5bd9ba9,899 sqft (on 2 acres)",300 S York Street, Denver,80209, CO
"$819,000 ","3bd2ba1,533 sqft",3761 Stuart Street, Denver,80212, CO
"$535,000 ","5bd3ba2,208 sqft",12395 E Arkansas Place, Aurora,80012, CO
"$500,000 ","3bd3ba2,331 sqft",1428 S Vaughn Circle, Aurora,80012, CO
"$825,000 ","3bd3ba2,452 sqft",1076 Knox Court, Denver,80204, CO
"$550,000 ","2bd1ba1,215 sqft",491 S Lincoln Street, Denver,80209, CO
"$450,000 ","2bd2ba1,720 sqft",7007 E Girard Avenue Unit B, Denver,80224, CO
"$525,000 ",1bd2ba876 sqft,2960 Inca Street Unit 305, Denver,80202, CO
"$219,000 ",1bd1ba680 sqft,3550 S Harlan Street Unit 209, Denver,80235, CO
"$919,500 ","4bd3ba2,958 sqft",2546 S Cody Way, Lakewood,80227, CO
"$500,000 ","3bd3ba1,883 sqft",5250 Altura Street, Denver,80239, CO
"$1,049,287 ","4bd3ba4,540 sqft",4997 Jebel Street, Denver,80249, CO
"$1,995,000 ","4bd4ba4,663 sqft",2552 E Alameda Avenue Unit 74, Denver,80209, CO
"$175,000 ",1bd1ba625 sqft,1302 S Parker Road Unit 319, Denver,80231, CO
"$657,990+","4bd3ba2,515 sqft",Columbia ; Residence 50152 Plan in Mayfield, Denver,80233, CO
"$870,000 ","2bd3ba1,670 sqft",5128 W 26th Avenue Unit 103, Denver,80212, CO
"$1,050,000 ","6bd5ba4,472 sqft",36 Mountain Pine Drive, Littleton,80127, CO
"$360,000 ",1bd1ba619 sqft,120 W Bayaud Avenue, Denver,80223, CO
"$499,000 ",1bd1ba940 sqft,1438 Little Raven Street Unit 305, Denver,80202, CO
"$864,900 ","4bd3ba2,446 sqft (on 0.36 acres)",4021 Estes Street, Wheat Ridge,80033, CO
"$1,704,660 ","4bd5ba3,764 sqft",6930 E Lowry Boulevard Unit F2p10, Denver,80230, CO
"$550,000 ","3bd2ba1,691 sqft",2184 S Braun Way, Lakewood,80228, CO
"$500,000 ","4bd2ba1,821 sqft",5040 E 120th Place, Thornton,80241, CO
"$475,000 ","2bd2ba1,468 sqft",4221 S Blackhawk Circle Unit 7-C, Aurora,80014, CO
"$545,000 ","4bd2ba2,184 sqft",1320 S Ingalls Street, Lakewood,80232, CO
"$625,000 ","1bd1ba1,076 sqft",4214 Clay Street, Denver,80211, CO
"$250,000 ","2bd3ba1,180 sqft",3950 Oceanside Dr, Fort Worth,76115, TX
"$326,000 ","3bd3ba1,872 sqft",5301 Corn Field Dr, Fort Worth,76179, TX
"$75,000 ",,5320 Fletcher Ave, Fort Worth,76107, TX
"$499,990 ","4bd4ba2,968 sqft",6116 Falls Lake Rd, Fort Worth,76179, TX
"$370,000 ","3bd2ba2,152 sqft",5109 Shell Creek Dr, Fort Worth,76137, TX
"$599,000 ","4bd2ba2,868 sqft (on 0.35 acres)",7765 Skylake Dr, Fort Worth,76179, TX
"$58,000 ",,9200 Sunrise Dr, Fort Worth,76134, TX
"$439,000 ","4bd3ba2,753 sqft",6540 Longhorn Herd Ln, Fort Worth,76123, TX
"$525,000 ","3bd4ba3,344 sqft",15828 Bent Rose Way, Fort Worth,76177, TX
"$575,000 ","4bd4ba3,893 sqft",11609 Mesa Crossing Dr, Fort Worth,76115, TX
"$299,000 ","3bd2ba1,704 sqft",2744 Ensenada Ln, Fort Worth,76108, TX
"$549,900 ","3bd2ba2,000 sqft",4705 Lafayette Ave, Fort Worth,76107, TX
"$290,000 ","3bd2ba1,597 sqft",701 Atlanta St, Fort Worth,76104, TX
"$245,000 ","3bd2ba1,586 sqft (on 0.30 acres)",428 Grant Cir, White Settlement,76108, TX
"$444,990+","3bd2ba2,032 sqft",Paseo Plan in Meadowbrook Park, Fort Worth,76120, TX
"$924,900+","4bd5ba3,877 sqft",CAMBRIA II Plan in Walsh 60', Aledo,76008, TX
"$600,000 ","4bd3ba2,854 sqft (on 0.25 acres)",8501 Country Ridge Dr, North Richland Hills,76182, TX
"$259,900 ","4bd2ba1,396 sqft",821 Globe Ave, Blue Mound,76131, TX
"$1,072,900+","5bd5ba4,188 sqft",BRIARGATE Plan in Walsh 70', Aledo,76008, TX
"$319,000 ","3bd2ba1,616 sqft",3305 Avenue J, Fort Worth,76105, TX
"$410,000 ","3bd2ba1,543 sqft",4003 Alamo Ave, Fort Worth,76107, TX
"$575,000 ","4bd2ba2,666 sqft (on 0.26 acres)",12317 Water Oak Dr, Fort Worth,76244, TX
"$369,000 ","3bd3ba1,901 sqft",5453 Santa Marie Ave, Fort Worth,76114, TX
"$399,999+","4bd3ba2,348 sqft",Harmony Plan in Chisholm Trail Ranch, Fort Worth,76123, TX
"$344,999 ","5bd2ba2,312 sqft",6636 Spoonwood Ln, Fort Worth,76137, TX
"$272,000 ","4bd2ba1,342 sqft",8521 Sussex Ct, White Settlement,76108, TX
"$365,000 ","4bd2ba2,234 sqft",1209 Mildred Ln, Benbrook,76126, TX
"$549,000 ","4bd4ba3,385 sqft",4329 Thorp Ln, Fort Worth,76244, TX
"$375,000 ","4bd3ba2,240 sqft",11709 Latania Ln, Fort Worth,76244, TX
"$345,000 ","4bd3ba2,630 sqft",9228 Cheswick Dr, Fort Worth,76123, TX
"$379,000 ","3bd2ba1,848 sqft",9917 Chrysalis Dr, Fort Worth,76131, TX
"$503,990+","5bd4ba3,347 sqft",Frontier Plan in Berkshire, Fort Worth,76131, TX
"$425,000 ","2bd2ba1,658 sqft",3225 Rosemeade Dr, Fort Worth,76116, TX
"$317,900 ","4bd2ba1,871 sqft",6520 Stone Lake Dr, Fort Worth,76179, TX
"$529,188 ","4bd3ba3,034 sqft",3713 Heather Meadows Dr, Keller,76244, TX
"$589,900 ","3bd3ba2,983 sqft",7125 Aves St, Fort Worth,76179, TX
"$450,000 ","3bd3ba1,781 sqft",3411 Bristol Rd, Fort Worth,76107, TX
"$639,900 ","4bd3ba3,069 sqft",7108 Bratcher St, Fort Worth,76119, TX
"$185,000 ","3bd1ba1,140 sqft",8402 W Melrose St, Fort Worth,76108, TX
"$899,900 ","5bd4ba3,750 sqft",7608 Ira Dr, North Richland Hills,76182, TX
"$479,900 ","6bd4ba1,838 sqft (on 0.26 acres)",5913 Rayburn Dr, Fort Worth,76133, TX
"$609,900 ","4bd3ba2,805 sqft",7112 Bratcher St, Fort Worth,76119, TX
"$324,351 ","3bd2ba1,491 sqft",9324 Bermuda Ct, Fort Worth,76123, TX
"$509,990+","4bd3ba2,295 sqft",Plan 504 in Tavolo Park: 50ft. lots, Fort Worth,76123, TX
"$299,900 ","3bd2ba1,808 sqft",10441 Evening View Dr, Fort Worth,76131, TX
"$55,000 ",,5416 Booker T St, Fort Worth,76105, TX
"$55,000 ",,5412 Booker T St, Fort Worth,76105, TX
"$419,900 ","4bd3ba2,795 sqft",4144 Jenny Lake Trl, Fort Worth,76244, TX
"$305,000 ","3bd2ba1,498 sqft",4136 Jenny Lake Trl, Fort Worth,76244, TX
"$275,000 ","3bd1ba1,728 sqft (on 0.43 acres)",4140 Lakewood Dr, Lake Worth,76135, TX
"$175,000 ",2bd1ba918 sqft,4138 Lakewood Dr, Lake Worth,76135, TX
"$263,000 ","4bd1ba1,544 sqft",8408 Omaha Dr, White Settlement,76108, TX
"$649,990+","5bd4ba3,312 sqft",Nettleman Plan in Lakes of River Trails, Fort Worth,76118, TX
"$250,000 ","2bd1ba1,512 sqft",2524 Carter Ave, Fort Worth,76103, TX
"$497,990+","3bd3ba1,792 sqft",Cargile Plan in Lakes of River Trails - Gardens, Fort Worth,76118, TX
"$394,990+","3bd3ba1,616 sqft",Hudson Plan in City Point, North Richland Hills,76180, TX
"$498,990+","3bd4ba2,544 sqft",Wilshire Plan in City Point, North Richland Hills,76180, TX
"$395,990+","3bd3ba1,624 sqft",Republic Plan in City Point, North Richland Hills,76180, TX
"$399,990+","3bd3ba1,659 sqft",Willis Plan in City Point, North Richland Hills,76180, TX
"$496,990+","3bd4ba2,512 sqft",Pallazzo Plan in City Point, North Richland Hills,76180, TX
"$520,000 ","2bd3ba1,654 sqft",2600 W 7th St, Fort Worth,76107, TX
"$417,990+","3bd2ba1,695 sqft",Applewood Plan in Meadowbrook Park, Fort Worth,76120, TX
"$330,990+","4bd2ba1,733 sqft",BILOXI Plan in Bailey Park, Fort Worth,76179, TX
"$379,000 ","2bd2ba1,263 sqft",2600 W 7th St, Fort Worth,76107, TX
"$349,990+","3bd3ba1,618 sqft",Hampton Plan in City Point, North Richland Hills,76180, TX
"$249,900 ","3bd2ba1,136 sqft",8421 Ronnie St, Fort Worth,76108, TX
"$195,000 ","3bd1ba1,170 sqft (on 0.26 acres)",2724 Hunter St, Fort Worth,76112, TX
"$234,900 ","4bd2ba1,607 sqft",601 Harrisdale Ave, River Oaks,76114, TX
"$534,000 ","4bd2ba2,304 sqft (on 0.96 acres)",130 Treetop Dr, Fort Worth,76126, TX
"$395,000 ","3bd3ba2,476 sqft",3408 Sedaila Ranch Rd, Fort Worth,76109, TX
"$450,000 ","5bd4ba3,707 sqft",4671 Ardenwood Dr, Fort Worth,76123, TX
"$829,900+","3bd3ba3,011 sqft",VALENCIA II Plan in Walsh 60', Aledo,76008, TX
"$185,000+","2bd2ba1,326 sqft",Ref, Euless,76040, TX
"$274,900 ","6bd3ba3,286 sqft (on 0.27 acres)",3805 Kelvin Ave, Fort Worth,76133, TX
"$355,000 ","4bd2ba1,976 sqft",5716 Springtide Dr, Fort Worth,76135, TX
"$325,000 ","4bd2ba1,844 sqft",12800 Excelsior Ln, Fort Worth,76244, TX
"$210,000 ","3bd2ba1,025 sqft",4729 Marshall St, Forest Hill,76119, TX
"$450,000 ","5bd4ba3,524 sqft",5512 Meadow Valley Dr, Fort Worth,76123, TX
"$981,900+","4bd4ba3,567 sqft",EASTLAND II Plan in Walsh 70', Aledo,76008, TX
"$378,990+","4bd2ba2,085 sqft",Plan 2085 Modeled in Copper Creek, Fort Worth,76131, TX
"$310,000 ","3bd2ba1,640 sqft",5140 Placid Dr, Haltom City,76117, TX
"$489,000 ","3bd3ba2,273 sqft",12417 Hulson Trl, Haslet,76052, TX
"$365,000 ","3bd2ba1,545 sqft (on 0.25 acres)",5917 Chapman Rd, Watauga,76148, TX
"$328,000 ","4bd2ba1,793 sqft",709 E Arlington Ave, Fort Worth,76104, TX
"$379,500 ","4bd2ba1,650 sqft",3644 Travis Ave, Fort Worth,76110, TX
"$399,990 ","3bd2ba1,746 sqft",8301 Spruce Meadows Dr, Fort Worth,76244, TX
"$59,000 ",,1804 Vincennes St, Fort Worth,76105, TX
"$269,900 ","3bd2ba1,488 sqft",3300 Hatcher St, Fort Worth,76119, TX
"$2,000,000 ",,T3 Park Dr, Fort Worth,76179, TX
"$307,000 ","3bd2ba1,388 sqft",825 Voltamp Dr, Fort Worth,76108, TX
"$1,600,000 ",,T2 Park Dr, Fort Worth,76179, TX
"$290,000 ","4bd3ba1,957 sqft",1604 W Hammond St, Fort Worth,76115, TX
"$575,000 ","3bd4ba2,566 sqft (on 0.72 acres)",649 Paint Pony Trl N, Fort Worth,76108, TX
"$310,000 ","3bd2ba1,430 sqft",7220 Edinburg Dr, North Richland Hills,76182, TX
,Studio,Homes Available Soon Plan in Sunset Pointe, Fort Worth,76123, TX
"$399,900 ","4bd2ba2,274 sqft",4044 Alava Dr, Fort Worth,76133, TX
"$522,900+","4bd2ba1,992 sqft",1992W Plan in Ventana 50', Fort Worth,76126, TX
"$338,000 ","3bd2ba1,857 sqft",6745 Mesa Dr, North Richland Hills,76182, TX
"$489,990 ","3bd3ba2,429 sqft",6112 Kessler Dr, North Richland Hills,76180, TX
"$225,000 ","3bd2ba1,338 sqft",3733 Matson Dr, Haltom City,76117, TX
"$465,990 ","3bd3ba1,900 sqft",8837 Redding St, North Richland Hills,76180, TX
"$229,990 ","4bd2ba1,600 sqft",1400 E Baltimore Ave, Fort Worth,76104, TX
"$475,990 ","3bd3ba2,026 sqft",6124 Mayfair Mews, North Richland Hills,76180, TX
"$399,900 ","4bd2ba2,189 sqft (on 0.32 acres)",4804 Nevada Trl, North Richland Hills,76180, TX
"$439,000 ","4bd3ba2,408 sqft",9948 Haversham Dr, Fort Worth,76131, TX
"$335,000 ","3bd2ba1,612 sqft",15968 Avenel Way, Fort Worth,76177, TX
"$330,000 ","3bd2ba1,630 sqft (on 0.32 acres)",4117 Sunset Trl, Lake Worth,76135, TX
"$195,000 ",3bd2ba989 sqft,3101 Canberra Ct, Fort Worth,76105, TX
"$519,428 ","4bd3ba2,339 sqft",1432 Eagle Feather Way, Haslet,76052, TX
"$365,000 ","4bd2ba1,604 sqft",701 Ben Lake Trl, Fort Worth,76120, TX
"$400,000 ",,T1 Park Dr, Fort Worth,76179, TX
"$300,000 ","3bd3ba1,832 sqft",7009 Wagonwheel Rd, Fort Worth,76133, TX
"$614,999 ","5bd4ba4,213 sqft",6840 White River Dr, Fort Worth,76179, TX
"$360,000 ","3bd2ba1,806 sqft",433 Delgany Trl, Haslet,76052, TX
"$59,000 ",,2004 Amanda Ave, Fort Worth,76105, TX
"$349,900 ","2bd2ba1,286 sqft",3236 Travis Ave, Fort Worth,76110, TX
"$285,000 ","3bd2ba1,868 sqft",541 Merton Ct, Fort Worth,76114, TX
"$399,900 ","4bd3ba2,235 sqft",5845 Wake Robin Dr, Fort Worth,76123, TX
"$619,000 ","4bd3ba3,176 sqft",413 Lomax Ln, Fort Worth,76131, TX
"$336,999+","3bd2ba1,602 sqft",Mozart Plan in Chisholm Trail Ranch, Fort Worth,76123, TX
"$340,000 ","3bd3ba1,804 sqft",2025 Brittain St, Fort Worth,76111, TX
"$438,990+","4bd2ba1,876 sqft",THE CYPRESS Plan in Keller Crossing, Fort Worth,76244, TX
"$410,000 ","4bd2ba2,176 sqft",7021 Cook Cir, North Richland Hills,76182, TX
"$350,000 ","3bd2ba2,212 sqft (on 0.27 acres)",6620 Sabrosa Ct W, Fort Worth,76133, TX
"$237,000 ","3bd2ba1,266 sqft",1501 Stafford Dr, Fort Worth,76134, TX
"$360,000 ","4bd3ba2,505 sqft",8701 Polo Dr, Fort Worth,76123, TX
"$290,000 ","3bd2ba1,634 sqft (on 0.30 acres)",3537 Granada Dr, Richland Hills,76118, TX
"$480,000 ","4bd3ba2,769 sqft",9013 Bronze Meadow Dr, Fort Worth,76131, TX
"$199,800 ",1bd1ba912 sqft,4405 Bellaire Dr S, Fort Worth,76109, TX
"$400,000 ","4bd3ba2,292 sqft",7964 Adobe Dr, Fort Worth,76123, TX
"$239,000 ","3bd2ba1,881 sqft",236 Lansford Dr, Benbrook,76126, TX
"$619,000 ","2bd2ba2,116 sqft",411 W 7th St, Fort Worth,76102, TX
"$360,000 ","4bd2ba1,772 sqft",8209 Karole Dr, Fort Worth,76120, TX
"$355,000 ","3bd2ba1,841 sqft",3028 James Ave, Fort Worth,76110, TX
"$625,000 ","8bd4ba3,276 sqft",6316 Walraven Cir, Fort Worth,76133, TX
"$562,990+","3bd3ba2,952 sqft",Zacate Plan in Berkshire, Fort Worth,76131, TX
"$399,000 ","4bd3ba2,796 sqft",1705 Quails Nest Dr, Fort Worth,76177, TX
"$289,000 ","4bd2ba1,840 sqft",7108 Rockdale Rd, Fort Worth,76134, TX
"$391,990+","3bd3ba2,709 sqft",Lafayette Plan in Palmilla Springs 40s, Fort Worth,76108, TX
"$299,900 ","3bd3ba1,579 sqft",2601 Coldstream Dr, Fort Worth,76123, TX
"$399,900 ","4bd3ba2,407 sqft",6225 Bush Buck Run, Fort Worth,76179, TX
"$359,900 ","3bd2ba1,616 sqft",3117 Olive Pl, Fort Worth,76116, TX
"$439,000 ","4bd3ba2,702 sqft",10401 Mono Lake Rd, Fort Worth,76177, TX
"$245,000 ",2bd1ba987 sqft,4828 Woodstock Dr, Fort Worth,76137, TX
"$375,000 ","3bd2ba1,788 sqft (on 0.27 acres)",6828 Fair Meadows Dr, North Richland Hills,76182, TX
"$410,000 ","3bd2ba1,949 sqft",10412 Vintage Dr, Fort Worth,76244, TX
"$314,900 ","3bd2ba1,867 sqft",6012 Bent Creek Dr, Haltom City,76137, TX
"$450,000 ","4bd4ba2,420 sqft",12791 Honey Locust Cir, Fort Worth,76109, TX
"$340,000 ","5bd3ba2,414 sqft",533 Mitch St, Saginaw,76179, TX
"$497,000 ","6bd3ba3,579 sqft",7637 Lawnsberry Dr, Fort Worth,76137, TX
"$289,999 ","4bd2ba1,679 sqft",313 Canyon Dr, Fort Worth,76179, TX
"$470,000 ","5bd4ba3,918 sqft",6280 Jackstaff Dr, Fort Worth,76179, TX
"$511,990+","4bd3ba2,311 sqft",Plan 505 in Tavolo Park: 50ft. lots, Fort Worth,76123, TX
"$425,990+","4bd4ba3,130 sqft",Tupelo Plan in Palmilla Springs 50s, Fort Worth,76108, TX
"$325,000 ","3bd2ba1,626 sqft",6756 Fair Meadows Dr, North Richland Hills,76182, TX
"$539,990+","3bd3ba2,419 sqft",Loomis Plan in Lakes of River Trails - Gardens, Fort Worth,76118, TX
"$539,500 ","3bd2ba2,200 sqft",3620 El Campo Ave, Fort Worth,76107, TX
"$323,999+","4bd2ba1,884 sqft",Willowford Plan in Llano Springs Watermill, Fort Worth,76123, TX
"$639,990+","4bd3ba2,837 sqft",Jewel Plan in Lakes of River Trails, Fort Worth,76118, TX
"$329,000 ","4bd2ba1,868 sqft",3960 Silver Springs Dr, Fort Worth,76123, TX
"$453,990+","3bd2ba2,219 sqft",Bluebonnet Plan in Meadowbrook Park, Fort Worth,76120, TX
"$374,900+","5bd3ba2,501 sqft",Driftwood Plan in Logan Square, Fort Worth,76140, TX
"$354,990+","3bd3ba1,678 sqft",Carter Plan in City Point, North Richland Hills,76180, TX
"$477,000 ","4bd4ba3,221 sqft",1325 Ocotillo Ln, Fort Worth,76177, TX
"$270,000 ","3bd1ba1,275 sqft",3512 Binyon St, Fort Worth,76133, TX
"$415,000 ","4bd2ba2,404 sqft",3009 Softwood Cir, Fort Worth,76244, TX
"$269,000 ","3bd2ba1,870 sqft (on 0.26 acres)",4334 Mackey Dr, Fort Worth,76180, TX
"$332,990+","4bd2ba1,838 sqft",NATCHEZ Plan in Bailey Park, Fort Worth,76179, TX
"$300,000 ","3bd2ba1,756 sqft",5201 Winifred Dr, Fort Worth,76133, TX
"$347,990+","4bd2ba1,820 sqft",Meridian Plan in Highlands at Chapel Creek, Fort Worth,76108, TX
"$409,000 ","4bd3ba3,020 sqft",13233 Elmhurst Dr, Fort Worth,76244, TX
"$405,000 ","4bd2ba2,408 sqft",525 Braewick Dr, Fort Worth,76131, TX
"$89,000 ",,3907 Hollis St, Fort Worth,76111, TX
"$333,500 ","4bd3ba2,775 sqft",3860 Golden Horn Ln, Fort Worth,76123, TX
"$296,999+","3bd2ba1,267 sqft",Fullerton Plan in Northpointe : Watermill Collection, Fort Worth,76179, TX
"$527,990+","3bd3ba2,062 sqft",Marietta Plan in HomeTown Garden, North Richland Hills,76180, TX
"$432,990+","3bd2ba2,077 sqft",Asher Plan in Ventana, Fort Worth,76126, TX
"$779,500 ","5bd4ba4,029 sqft (on 1.20 acres)",6824 Katie Corral Dr, Fort Worth,76126, TX
"$205,400 ","3bd2ba1,217 sqft (on 0.25 acres)",4440 Fair Park Blvd, Fort Worth,76115, TX
"$399,999 ","3bd2ba2,293 sqft",3216 Outlook Ct, Fort Worth,76244, TX
"$2,299,000 ","6bd7ba7,815 sqft (on 1.39 acres)",12317 Bella Dio Dr, Fort Worth,76126, TX
"$214,747 ","3bd2ba1,307 sqft",7448 Beckwood Dr, Fort Worth,76112, TX
"$335,000 ","4bd3ba2,166 sqft",9721 Stoney Bridge Rd, Fort Worth,76108, TX
"$60,000 ",,5904 Chimney Wood Cir, Fort Worth,76112, TX
"$60,000 ",,5906 Chimney Wood Cir, Fort Worth,76112, TX
"$285,000 ","3bd2ba1,166 sqft",4700 Wineberry Dr, Fort Worth,76137, TX
"$60,000 ",,5908 Chimney Wood Cir, Fort Worth,76112, TX
"$350,000 ","3bd2ba1,870 sqft",1122 Sunderland Ct, Fort Worth,76134, TX
"$369,900 ","4bd2ba1,633 sqft",6933 Brookdale Dr, Watauga,76148, TX
"$325,000 ","3bd2ba1,682 sqft",6720 Greenacres Dr, North Richland Hills,76182, TX
"$500,000 ","5bd4ba3,900 sqft",6313 Outrigger Rd, Fort Worth,76179, TX
"$384,990+","3bd2ba2,141 sqft",Plan 2141 in Copper Creek, Fort Worth,76131, TX
"$355,000 ","4bd2ba2,467 sqft",8216 French Quarter Ln, Fort Worth,76123, TX
"$391,390 ","4bd3ba2,498 sqft",4649 Benham Dr, Crowley,76036, TX
"$369,999+","4bd2ba1,996 sqft",Allegro Plan in Chisholm Trail Ranch, Fort Worth,76123, TX
"$475,000 ","4bd3ba3,077 sqft",6120 Cobbetts Pond Ln, Fort Worth,76179, TX
"$239,999 ","4bd2ba1,840 sqft",3652 Vaughn Blvd, Fort Worth,76119, TX
"$320,990+","3bd3ba2,013 sqft",Enchanted Bay - The Gables Plan in Enchanted Bay, Fort Worth,76119, TX
"$625,000 ","5bd4ba4,198 sqft",6140 El Capitan St, Fort Worth,76179, TX
"$515,000 ","4bd3ba2,846 sqft (on 0.26 acres)",5005 Birch Hollow Ln, Fort Worth,76132, TX
"$729,000 ","5bd4ba3,398 sqft (on 0.38 acres)",2209 Woodberry Dr, Fort Worth,76112, TX
"$398,000 ","3bd2ba1,807 sqft",6566 Darwood Ave, Fort Worth,76116, TX
"$499,900 ","4bd3ba3,120 sqft",5049 Comstock Cir, Keller,76244, TX
"$599,000 ","4bd4ba3,190 sqft",8417 Snow Goose Way, Fort Worth,76118, TX
"$290,000 ","3bd2ba1,372 sqft",3700 Longstraw Dr, Fort Worth,76137, TX
"$315,000 ","3bd2ba1,557 sqft",409 Blue Ridge Trl, Saginaw,76179, TX
"$319,000 ","2bd2ba1,760 sqft",5912 Whitman Ave, Fort Worth,76133, TX
"$460,000 ","4bd3ba2,169 sqft",225 Lemley Dr, Fort Worth,76131, TX
"$349,900 ","3bd3ba1,980 sqft (on 0.35 acres)",7637 Lake Highlands Dr, Fort Worth,76179, TX
"$550,000 ","3bd1ba2,122 sqft",6028 Curzon Ave, Fort Worth,76116, TX
"$240,000 ","3bd1ba1,380 sqft (on 0.39 acres)",744 Saddle Rd, White Settlement,76108, TX
"$279,900 ","4bd2ba1,659 sqft",2752 Cochran Way, Fort Worth,76108, TX
"$299,900 ","3bd2ba1,604 sqft",1206 Cozby St S, Benbrook,76126, TX
"$586,900+","4bd3ba2,513 sqft",2513W Plan in Ventana 50', Fort Worth,76126, TX
"$310,000 ","6bd2ba1,600 sqft",2701 NW 18th St, Fort Worth,76106, TX
"$340,900 ","3bd2ba1,800 sqft",2405 Dillard St, Fort Worth,76105, TX
"$381,990+","5bd2ba2,133 sqft",Jaxson Plan in Watersbend, Fort Worth,76131, TX
"$390,000 ","4bd3ba2,428 sqft",428 Foxcraft Dr, Fort Worth,76131, TX
"$389,000 ","3bd2ba1,688 sqft",8741 Creede Trl, Fort Worth,76118, TX
"$369,000 ","4bd2ba1,790 sqft",2525 Clay Creek Ln, Fort Worth,76177, TX
"$329,000 ","4bd2ba1,825 sqft",8112 Heritage Place Dr, Fort Worth,76137, TX
"$335,000 ","3bd2ba1,581 sqft",15708 Wheelhorse Trl, Roanoke,76262, TX
"$595,000 ","2bd1ba2,720 sqft",1015 E Tucker St, Fort Worth,76104, TX
"$604,400 ","5bd5ba3,753 sqft",1605 Thunderbird Dr, Haslet,76052, TX
"$245,000 ","3bd2ba1,279 sqft",805 Columbia Ct, Blue Mound,76131, TX
"$200,000 ","3bd2ba1,176 sqft (on 0.32 acres)",3215 NW 26th St, Fort Worth,76106, TX
"$433,990+","4bd2ba1,808 sqft",THE PINE Plan in Keller Crossing, Fort Worth,76244, TX
"$480,000 ","4bd3ba2,910 sqft",5213 Gulfwind Ln, Fort Worth,76123, TX
"$330,000 ","3bd2ba1,325 sqft",4745 Chapman St, Fort Worth,76105, TX
"$327,000 ","4bd2ba2,002 sqft",4944 Sunset Ridge Dr, Fort Worth,76123, TX
"$315,000 ","3bd2ba1,660 sqft",8513 Minturn Dr, Fort Worth,76131, TX
"$438,000 ","4bd3ba2,190 sqft",6861 Greenleaf Dr, North Richland Hills,76182, TX
"$297,000 ","3bd2ba1,525 sqft",5206 Crowley St, Fort Worth,76114, TX
"$359,990+","4bd2ba1,915 sqft",Austin Plan in Woodland Springs, Crowley,76036, TX
